,Pedoman Pengembangan Tes Diagnostik Bahasa Inggris perpusdwsteam4,,Diknas,,1,Rak N
,Pedoman Pengembangan Tes Diagnostik Matematika,,Diknas,,1,Rak N
,Pembutan Kompos Secara Tradisional,,Diknas,,1,Rak N
,Pendidikan Kepundudukan Lingkungan Hidup,,Diknas,,1,Rak N
,Peran Masyarakat Otonomi Daerah,Moh. Rofii Adji Sayekti,Cempaka Putih,979-662-384-6,1,Rak N
,Perkakas dan Bahan Teknik Otomotif,"Soedjono,B.Sc.,DKK",Angkasa Bandung,978-979-665-553-5,1,Rak N
,Pesona Masyarakat Tengger,Achmad Sapari,Iranti,978-602-97595-5-6,1,Rak N
,Petunjuk Keselamatan Lalu Lintas,,Asosiasi Keselamatan Jalan Indonesia ,,1,Rak N
,Prinsip dan Aplikasi Tekanan,Inta Mahanani,Citra Aji Parama,979-1464-43-7,1,Rak N
,Reading Comprehension ,Zamzami,Remaja Rosdakarya,979-426-354-0,1,Rak N
,Riba dalam Islam,M.Alaika Salamulloh,Insan Madani,979026216-7,1,Rak N
,SALESMANSHIP,Drs.Sabar Martin Sirait,Bumi Aksara,979-526-094-5,1,Rak N
,Smart Brain ,Suroso,Sic Group,979-9414-53-9,1,Rak N
,Strategies to Identify The Main Idea,Iwuk P.,Citra Aji Parama,979-1464-63-5,1,Rak N
,Tata Bahasa Bahasa Inggris English Grammar,John Surjadi Hartanno dkk,Indah,,1,Rak N
,Terampil Membuat Buku Harian dan Surat Pribadi,Prof.Drs.M.Atar Semi,Titian Ilmu Bandung,978-979-027-255-1,1,Rak N
,Transportasi di Indonesia dari Masa ke Masa,Endar Wismulyani,Cempaka Putih,979-662-320-4,1,Rak N
,Uang,Achmad Buchory,Putra Nugraha,978-602-8092-85-2,1,Rak N
,Waspadai Bahan Kimia di Rumah Kita ,Kurniasih,Visido,978-979-1323-47-5,1,Rak N
,Wisata Budaya Jawa Timur,"Dra.endyah Murniati,S.Psi,M.B.A",Duta Graha Pustaka,978-602-97600-1-9,1,Rak N
,Matematika (Penataran Penyegaran),Dr. Rosadi Lukman,DEKDIKBUD,,1,Rak O
,Kompendium Didaktik Fisika,"Herbert Druxes,DKK",DEKDIKBUD,979-514-534-7,1,Rak O
,Seri Sains Dasar Mengenal Keseimbangan,Daryanto Nurhidayat,Pt Albama,978-602-3168-43-9,1,Rak O
,Aneka Kreasi Membungkus Kado,Iip,Nobel Edumedia,978-602-8219-48-8,1,Rak O
,Bahan Kimia Disekitar Kita,"Sally hewitt, Franklin Watts",Pt Gading Inti Prima,978-602-8608-36-7,1,Rak O
,Ensiklopedia matematika,Janu  Ismadi,Nobel Edumedia,978-602-8219-38-9,1,Rak O
,Trik-Trik Berhitung,Edward H. Julius,Pakar Raya,979-534-712-5,1,Rak O
,Bermain bulu Tangkis,"Sutono, IR.",Aneka Ilmu,978-979-048-244-9,1,Rak O
,Mengerti Tentang Mamalia,Tri Yulianto,Aneka Ilmu,978-979-048-148-0,1,Rak O
,Senang Mencoba Sains,Kiki,Galeri Lontara,979-9417-50-3,1,Rak O
,Bertamasya Ke tata Surya,Rinawan Abadi,Intan Pariwara,979-28-0240-5,1,Rak O
,Menentukan Posisi dan Mengolah Data,,Pt Gading Inti Prima,978-602-8608-67-1,1,Rak O
,Rahasia Sehari-hari,Hans Jurgen Press,Angkasa Bandung,979-404-816-6,1,Rak O
,Budi daya Gurami,M. Sitanggang,Penebar Swadaya,979-489-554-7,1,Rak O
,Bertanam Tanpa Tanah,Sri Eka WidiAstuti,Indah jaya,,1,Rak O
,Mari Belajar menyulam,Entin Suprihatin,Pamularsih,979-021-234-8,1,Rak O
,Bencana Alam Geologi,P. Heru Susila,Tiga Kelana,978-602-8535-45-8,1,Rak O
,Menguak Misteri Tubuh Tumbuhan,Siti Nurkhayati,Intan Pariwara,979-28-0394-5,1,Rak O
,Gunung Meletus dan Antisipasinya,Dewayani C. Tyas,Aneka Ilmu,978-979-048-169-5,1,Rak O
,Matematika,Diknas,Diknas,,1,Rak O
,Mengenal Keseimbangan,Daryanto Nurhidayat,PT Albama,978-602-3168-43-9,1,Rak O
,Satu Pohon Seribu Titik Air,Iri Karunia,Dian Prima Lestari,979179713-7,1,Rak O
,Ayo Menggunakan Teorema Pythagoras,Muhamad Mas'ud,Intan Pariwara,979-28-0348-8,1,Rak O
,Kebun Raya Dan Kebun Binatang Gembira Loka,KMT.A. Tirtodiprojo,,,1,Rak O
,Catatan Perjalanan Dalam Negeri,Diknas,PT Alumni,,1,Rak O
,Keseimbangan Peningkatan Imtak Dengan Penguasaha Iptek,"Agustami, S.Pd.",PT Dian Ariesta,979-3307-13-7,1,Rak O
,Matematika Dasar dan Pra-Aljabar,"Jerry Bobrow, Ph.D.",Pakar Raya,979-534-710-1,1,Rak O
,Mengenal Simbol Instansi,Kuswilono,Intan Pariwara,979-28-0207-8,1,Rak O
,Beraneka Ragam Reptil,Jodi Andrea,PT Sandiarta Sukses,978-602-8148-48-1,1,Rak O
,Sains Untuk Pemula,"Drs. Suhendiana Noor, Dra. Ida Kaniawati,M.Si.",PT Setia Purna,979-1192-15-4,1,Rak O
,Instalasi Dan Alat-alat Listrik,"Soedjono, BSc.dkk.",PT Titian Ilmu ,,1,Rak O
,Pencegahan dan Penanggulangan Penyalahgunaan Narkoba,"dr. Lydia Harlina Martono,S.K.M.  dr. Satya Joewana, Sp.K.J.",PT Balai Pustaka,979-690-325-3,1,Rak O
,Teknik Membuat Kompor,Husna Amin,CV Sinar Cemerlang Abadi,979-736-765-7,1,Rak O
,Daur Ulang Limbah,Farida,Iranti Mitra Utama,602962653-1,1,Rak O
,Waspadai Bahan Kimia di Rumah Kita,Kurniasih,Visindo,978-979-1323-47-5,1,Rak O
,Memahami Klasifikasi Zat,Adi Wibowo,PT Puri Pustaka,978-602-8712-11-8,1,Rak O
,Gunung Bromo,"Drs. Achmad Sapari  Dyah Amiyah Lindyani,S.Pd.",PT Kartika Mulya Surabaya,978-602-97599-2-1,1,Rak O
,Memahami Sains Dari Alam: Gunung,Meidiana Frikasari,Media Utama,978-979-17609-3-5,1,Rak O
,Pencemaran Lingkungan,Tri Haryanto,Cempaka Putih,979-662-358-7,1,Rak O
,Petunjuk Praktis Budi Daya Stroberi,Agus Kurnia,AgroMedia Pustaka,979-3702-51-6,1,Rak O
,Memelihara Kesehatan Gigi Mulut,Lenita,CV Indradjaya,,1,Rak O
,UKS,Ahmad Selvia,Masmedia Buana Pustaka,602850475-0,1,Rak O
,Menimba Ilmu Dari Museum,Pratameng Kusumo,Balai Pustaka,979-407-292-3,1,Rak O
,Perjalanan Musik Legendaris 2,Iwan Setiawan Adi Asmara,Widya Duta,979517530-0,1,Rak P
,Bermain Sepak Bola,Abdul Rohim,Aneka Ilmu,978-979-048-146-6,1,Rak P
,Kreasi Lilin Cantik,Chacha,Nobel,978-602-8123-34-1,1,Rak P
,Kerajinan Emas dan Perak,Subanjar,Insan Cendekia,979-9408-86-7,1,Rak P
,Ayo Membatik,Zahrah Haidar,Iranti Mitra Utama,602962654-X,1,Rak P
,Bermain Sepak Takraw,Armelia F.,Aneka Ilmu,978-979-048-258-6,1,Rak P
,Mengenal Pelukis Dunia dan Indonesia,Iwan Hendrawan,PT MAPAN,978-602-8262-01-9,1,Rak P
,Membuat Mainan Dari Lilin,Nurul Ikhsan,CV Citra Praya,978-979-035-001-4,1,Rak P
,Mari Berkreasi,Dian Novitasari,Karya Mandiri Nusantara,9791131511,1,Rak P
,Membuat Boneka Kayu,Tina dan Dini,Globalindo,978-979-749-086-7,1,Rak P
,Membuat Aneka Pigura,Bagas Shinugi,PT Mediantara Semesta,978-979-1276-71-9,1,Rak P
,Karnaval Jember Mendunia,M. Makruf,PT JePe Press Media Utama,602872971-0,1,Rak P
,Bermain Bulu Tangkis,"Sutono, IR.",Aneka Ilmu,978-979-048-244-9,1,Rak P
,Glipang,Suyitno,Iravi,978-602-97596-9-3,1,Rak P
,Belajar Matematika,,,,1,Rak P
,Membuat Kreasi Dari Bahan Alami,Arief Kurniawan,PT Karsa Mandiri Persabda,978-979-005-040-2,1,Rak P
,Mengenal Batik Tulis dan Cap Tradisional,Mahudi Soetarman,Widya Duta,979517536-X,1,Rak P
,Mengenal Wisata Jember,M. Makruf,PT JePe Press Media Utama,602872970-3,1,Rak P
,Pengetahuan Dasar Seni Teater,O. Lesmana,PT MAPAN,978-602-8262-02-6,1,Rak P
,Budi Pekerti Bertamu,Janu Murdiyatmoko,CV Karya Mandiri Pratama,978-979-004-011-3,1,Rak P
,Waspadai Gempa Bumi dan Tsunami,Purwoko Adi Seno,Widya Duta,979517442-8,1,Rak P
,Daur Ulang Limbah,Farida,Iranti Mitra Utama,602962653-1,1,Rak P
,Dasar-dasar Senam,Jhon dan Mary Jean Traetta,PT Angkasa Bandung,978-9979-665-560-8,1,Rak P
,Pelayaran Nusantara,Arim Kamandaka,Sic,979-3233-33-8,1,Rak P
,Olahraga Alam,Nono Darsono Setria,PT Perca,978-602-8123-83-9,1,Rak P
,Wisata Budaya Jawa Timur,"Dra. Endyah Murniati, S. Psi,M.B.A.",Duta Graha Pustaka,978-602-97600-1-9,1,Rak P
,Mengenal Warna,Rantinah Sastra,Intan Pariwara,978-28-0199-6,1,Rak P
,Gending-gending Karawitan Jawa Lengkap Slendro-Pelog Jilid 1,Ki Marsono Kodrat,PN Balai Pustaka,,1,Rak P
,Atletik Cabang Lempar,Munasifah,Aneka Ilmu,978-979-048-245-6,1,Rak P
,Pesona Masyarakat Tengger,Achmad Sapari,Iranti,978-602-97595-5-6,1,Rak P
,Biologi 2,"Nuryani Rustaman, Otang Hidayat",Diknas,979-462-351-2,1,Rak P
,Mari Belajar Menyulam 1,Entin Suprihatin,CV Pamularsih,979021234-8,1,Rak P
,Aneka Kreasi Grafis Pemula dengan Corel Draw,Diky Rachmat dan Yusuf Sobari,Tiga Serangkai,978-979-045-850-5,1,Rak P
,Mutiara Wisata Negeriku Jawa Timur,"A. Mellyora, Af Idah Salmah",PT JePe Press Media Utama,979-1490-88-7,1,Rak P
,Kidung Banjaransari,Y.P.B. Wiratmoko,Iranti,,1,Rak P
,Langkah Menjadi Pemain Sepak Bola Hebat,"Drs. Sugiarto, M.M.",PT Mediantara Semesta,978-979-8181-10-5,1,Rak P
,Pendidikan Jasmani,Diknas,Diknas,,1,Rak P
,Kreasi Aneka Kertas,Bagas Shinugi,PT Mediantara Semesta,978-979-1276-61-0,1,Rak P
,Asyik Bereksperimen 2,Retna Masita,Sic,979992654-8,1,Rak P
,Asyiknya Bermain Musik,Khamim,Widya Duta,979517534-3,1,Rak P
,Membuat Ukiran Dari Bahan Gabus,Edij Kismartanto,CV Pamularsih,979149428-2,1,Rak P
,Perjalanan Musik Legendaris 1,Iwan Setiawan Adi Asmara,Widya Duta Grafika,979517529-7,1,Rak P
,Permainan Bulu Tangkis,M. Sofyan,Ricardo,978-602-8349-93-2,1,Rak P
,Mengoprasikan Komputer,Zainal Arifin,Pijar,978-602-8822-13-8,1,Rak P
,Langkah Menjadi Pemain Voli Hebat,"Drs. Sugiarto, M.M.",PT Mediantara Semesta,978-602-8181-07-5,1,Rak P
,Aku Ingin Menjadi Astronom,Tina dan Dini,Globalindo,978-979-749-094-2,1,Rak P
,"Servis Radio, Perekam Suara, Televisi dan VCD",Ado Vebrianto,CV Bimantara Aluuguda Sejahtera,602962661-2,1,Rak P
,Perbankan,,,,1,Rak P
,Membuat Karakter ,Bagas Shinugi,PT Mediantara Semesta,978-979-1276-60-3,1,Rak P
,Kreasi Aneka Wadah,Bagas Shinugi,PT Mediantara Semesta,978-979-1276-59-7,1,Rak P
,Mengenal Kesenian Nasional 4 Ludruk,"Aji Jawoto AP, S.Pd",PT Bengawan Ilmu,978-979-021-414-9,1,Rak P
,Seni Karawitan,S. Heliarta,Aneka Ilmu,978-979-070-130-4,1,Rak P
,Keragaman Nusantara,Ari Subekti,Intan Pariwara,979-28-0338-9,1,Rak P
,Kesenian Daera dan Lagu-lagu Daerah,Cendi  Yuliana,Widya Duta,979517531-9,1,Rak P
,Mangenal Seni Lukis,Weni R. Dkk.,PT Mediantara Semesta,978-979-1276-55-9,1,Rak P
,Belajar Menjadi Seorang Pendongeng,Aminudin,PT Pribumi Mekar,979-9148-61-8,1,Rak P
,Keris Pusaka Jawa,Bayu Wibisana,Intan Pariwara,979-28-0743-1,1,Rak P
,Budaya,Achmad Buchori,Putra Nugraha,978-602-809-81-4,1,Rak P
,Mutiara Adat Jawa,Nanik Herawati,Intan Pariwara,979-28-0733-2,1,Rak P
,Mari Membuat Wayang Kulit,Achmad Sapari,Sic,979-9415-87-X,1,Rak P
,Stop Mirasantika,Dr. Widharto,Sunda Kelapa Pustaka,979-3632-43-8,1,Rak P
,Seni Kerajinan Membordir,Soedjono BSc.,Angkasa Bandung,979-404-248-X,1,Rak P
,Rumput Laut,Dwi Ratna Hernianti,Rizky Grafis,978-602-8179-96-6,1,Rak P
,Berkreasi Dengan Mute,Ratih Indah Puji H. ,CV Citra Praya,979-9281-94-6,1,Rak P
,Aku Cinta Damai,"Aep Saefulloh, S.Pd.I",Nobel,978-602-8123-02-0,1,Rak R
,Bangsacara Ragapadmi,S.Z. Hadisutjipto,Balai Pustaka,979-666-559-X,1,Rak R
,Bedah Puisi Lama,Wendi Widya R.D.,Intan Pariwara,979-28-0424-9,1,Rak R
,Bela Negara,Yudi Suparyanto,Diknas,979-662-383-9,1,Rak R
,Belajar Matematika perpusdwsteam4,"P. Sumardi, B.A.  R.A.C. Suhardjono",Tiga Serangkai,2143-56.10 10 85,1,Rak R
,Bunga Rampai Perjuangan&Pengorbanan,Sutiko Sutoto dan Deddy Alhurry,Markaas Besar Legiun Veteran RI,,1,Rak R
,Cindur Mata,Aman Dt. Majoindo,Balai Pustaka,979-407-077-7,1,Rak R
,Dinamika Kebudayaan,Sundjaya,Nobel,978-602-8219-52-5,1,Rak R
,Gaya Bahasa dan Peribahasa Dalam Bahasa Indonesia,Diah Erna Triningsih,Intan Pariwara,979-28-0599-4,1,Rak R
,Jendela Tebuka,"Dendy Sugono, Budi Dama",Diknas,979-692-404-8,1,Rak R
,Karya Tulis Lomba Penelitian Ilmiah Remaja,M. Imran Zulkarnain & Zanaria,Indah Jaya,,1,Rak R
,Kerajaan-Kerajaan di Indonesia,Sulistiani,PT Widya Duta Grafika,979517541-6,1,Rak R
,Kesustraan Indonesia Untuk Sekolah Menengah Pertama,Drs. Suwandi-Mashari,CV Warga,,1,Rak R
,Kiat Bersiskampling,Achmad Turan,PT Karya Jaya,979-605-145-1,1,Rak R
,Konstektual dan Penerapannya Dalam KBK,"Dr. Nurhadi, M.Pd, Dr. Burhan Yasin, Dip.Bis.Ad.,M.Ed., Drs. Agus Gerrad Senduk, M.Pd.",Universitas Negeri Malang,97995597-3,1,Rak R
,Letjen Oerip Soemoharjo,Drs. Amrin Imran,Mutiara Sumber Widya,978-979-9331-12-9,1,Rak R
,Masa Prasejarah Sampai Masa Proklamasi Kemerdekaan,M. Junaedi Al Anshori,PT MAPAN,978-602-8262-30-9,1,Rak R
,Membuat Mainan Tradisional,Hary Triana M.,PT Karsa Mandiri Persabda,978-979-005-035-8,1,Rak R
,Memupuk Semangat Kebangsaan,Susanto & Hika D. Asril Putra,Diknas,,1,Rak R
,Mengenal Organisasi Internasional,"Aep Saefulloh, S.Pd.I",PT Perca,978-979-1491-97-6,1,Rak R
,Mengenal Penyair Dunia dan Indonesia,Iwan Hendrawan,PT Musi Perkasa Utama,978-602-8264-22-8,1,Rak R
,Muhammad Husni Tamrin,Drs. Mardanas Safwan dan Sutrisno Kutojo,Mutiara Sumber Widya,978-979-9331-16-1,1,Rak R
,Panduan Olimpiade Sains Nasional (OSN) perpusdwsteam4 Negeri dan Swasta,Diknas,Diknas,,1,Rak R
,Pedoman Pelaksanaan Pendidikan Lingkungan Hidup,Diknas,Diknas,,1,Rak R
,Pedoman Umum Penyelenggaraan Kegiatan Ekstrakurikuler Pendidikan Agama Islam,Diknas,Diknas,,1,Rak R
,Peluang Usaha Tanpa Modal Besar,Budi Sulistyo,PT Era Adicitra Intermedia,979-3415-23-1,1,Rak R
,Pembuatan Kompos Secara Tradisional,Diknas,Diknas,,1,Rak R
,Pendidikan Agama Islam,Ma'arif,Ma'arif,,1,Rak R
,Pendidikan Pancasila dan Kewarganegaraan perpusdwsteam4 Kls 3,Diknas,Diknas,,1,Rak R
,Pengetahuan Ringkas-II,Istijar T.A.,CV Muara Cipta,,1,Rak R
,Puisi Indonesia Sebelum Kemerdekaan,"Dendy Sugono, Supardi Djoko Damono",Rosda,979-692-293-2,1,Rak R
,Remaja Unggul Kamukah Itu?,Imam Ratrioso,Nobel,978-602-8123-82-2,1,Rak R
,Rukun Dengan Lingkungan Sekitar,Syifa Nurul Fadilah,PT Sarana Panca Karya Nusa,978-979-678-342-7,1,Rak R
,Si Cebol Rindukan Bulan,Aman Dt. Majoindo,Balai Pustaka,979-666-166-7,1,Rak R
,Teknik Pembelajaraan Bahasa dan Sastra,Suyatno,Sic,979-9414-18-0,1,Rak R
,Terampil Menulis Surat,Prof. Drs. M. Atar Semi,Titian Ilmu,978-979-027-223-5,1,Rak R
,Terampil Menulis Surat,Fajar M.N.,PT Puri Delco,978-602-8713-28-3,1,Rak R
,Undang-undang nomor : 25 Tahun 1992 Tentang Perkoperasian,,CV Mini Jaya Abadi,,1,Rak R
,Aku Ingin Indonesia Jaya,Umi Istiqomah,PT Widya Duta Grafika,979517249-2,1,Rak T
,Always English,"Erna Fitrini, Ratih Sumiratingratri",Cahaya Pustaka Raga,978-602-8155-83-0,1,Rak T
,Asyiknya Mempelajari Bangun Datar Segitiga,Nur Aksin,Intan Pariwara,979-28-0531-4,1,Rak T
,"Awas Bahaya Napza Narkoba, Psikotropika dan Zat Adiktif",Barmin BA,CV Swakarya,979-3763-11-6,1,Rak T
,Badan Usaha,Erna Susilowati,PT Widya Duta Grafika,979517544-0,1,Rak T
,Badan-badan Usaha,"Dyah Sudarsi, S.E.",Era Pustaka Utama,978-602-8024-06-8,1,Rak T
,Bangsa Bahari,Adhyaksa Dault,Citra Aji Parama,602-8227-44-5,1,Rak T
,Bangsaku Bangsa Yang Besar,Sholehuddin&Saefullah,Diknas,978-979-056-065-9,1,Rak T
,Barter,Achmad Buchory,CV Putra Nugraha,978-602-8092-86-9,2,Rak T
,Belajar Mengarang Dari Narasi Hingga Argumentasi,Drs. Asrom Drs. Gunawan Drs. Slamet Samsoerizal Drs. Syukur Budihardjo,Erlangga,,1,Rak T
,Beraneka Ragam Reptil,Jodi Andrea,PT Sandiarta Sukses Bandung,978-602-8148-48-1,1,Rak T
,Berlayar Dari Pulau ke Pulau,Adhyaksa Dault,Citra Aji Parama,602-8227-3804,1,Rak T
,Beternak Lebah Peluang Bisnis Semua Orang,Bambang Marhiyanto,Sic,979-9415-43-8,1,Rak T
,Buah-buahan,Endyah Murniati,Sic,979-9415-75-6,1,Rak T
,Budi Pekerti,"Sumirin, M.Pd.",CV Sinar Cemerlang Abadi,978-979-736-806-7,1,Rak T
,Budi Pekerti  1,Drs. Loso,CV Sinar Cemerlang Abadi,979-736-746-0,2,Rak T
,Budi Pekerti 3,"Sumirin, M.Pd.",CV Sinar Cemerlang Abadi,978-979-736-806-7,1,Rak T
,Cara Mudah Belajar Organisasi,"M. Ihsan Fauzi, S.Si.",Diknas,978-602-8237-28-4,2,Rak T
,Cara Praktis Belajar Bordir,Khusnul K. Sumar Ama,Insan Cendekia,979-9408-93-8,1,Rak T
,Cipta Karya Pembangunan Bidang Kerajinan,Tj. Arisman,CV Rian Utama,978-979-8843-22-3,1,Rak T
,English Everywhere,"Erna Fitrini, Ratih Sumiratingratri",Cahaya Pustaka Raga,978-602-8155-81-6,2,Rak T
,English is Cool,"Erna Fitrini, Ratih Sumiratingratri",Cahaya Pustaka Raga,978-602-8155-84-7,1,Rak T
,English Is Fun,"Erna Fitrini, Ratih Sumiratingratri",Cahaya Pustaka Raga,978-602-8155-85-4,1,Rak T
,Ensiklomini Matematika Perkalian dan Pembagian,Ulfah Mardiah,Sahabat,978-979-029-082-9,1,Rak T
,Ensiklopedia Matematika Terapan Matematika Dalam Lingkungan,Sue Thomson  Ian Forster,Cempaka Putih,979-662-444-7,1,Rak T
,Hubungan Internasional,Amin Suprihatini,Cempaka Putih,979-662-237-5,1,Rak T
,I Love English,"Erna Fitrini, Ratih Sumiratingratri",Cahaya Pustaka Raga,978-602-8155-82-3,1,Rak T
,I Speak English,"Erna Fitrini, Ratih Sumiratingratri",Cahaya Pustaka Raga,978-602-8155-78-6,1,Rak T
,Indonesia Bagian Dari Dunia,Devi Andriana,PT MAPAN,978-602-8262-29-3,1,Rak T
,Ipa Dalam Kehidupan Sehari-hari,"Andri Panduweni, S.Si.",Intan Pariwara,979-28-0530-7,1,Rak T
,Jurnalistik Untuk Remaja,Bambang Trimansyah,PT Karya Kita,979-9282-83-7,1,Rak T
,Karate,Muhammad Rhadian,PT Indahjaya Adipratama,978-979-24-1619-0,1,Rak T
,Keterampilan Menyimak dan Berbicara 1,"Engkus Kuswandi, S.Pd",CV Ipa Abong,978-979-3077-44-4,1,Rak T
,Keterampilan Menyimak dan Berbicara 2,"Engkus Kuswandi, S.Pd",Insan Cendekia,978-979-3077-45-1,1,Rak T
,Ketrampilan Membentuk Tanah Liat,Endyah Murniati,Sic,979-9415-79-9,1,Rak T
,Kiat Menulis Cerita Pendek,Harris Effendi Thahar,Angkasa Bandung,978-979-665-562-4,1,Rak T
,Kisah-kisah Terpilih Kumpulan Cerita dari Majalah Hidayah Edisi 1-12,Eep Khunaefi,PT Dian Rakyat,,1,Rak T
,Koperasi Syariah,"Fitri Nurhartati, S.Pd.   Ika Saniati Rahmaniyah, A.Md.",Era Adicitra Intermedia,978-602-8237-30-7,1,Rak T
,Laut Sebagai Pemersatu Bangsa,Adhyaksa Dault,Citra Aji Parama,602-8227-45-2,1,Rak T
,Lindungi Kami,Aang Athorida,Intimedia,978-979-056-038-3,1,Rak T
,Mahir Akutansi Dengan Cara Sederhana,Siti Nurhasanah. S.E., Era Pustaka Utama,978-602-8024-04-4,1,Rak T
,Manajemen Pendidikan Untuk Peningkatan Bangsa,Yana Wardana,PT Pribumi Mekar,978-602-8142-33-5,1,Rak T
,Masyarakat Pesisir Menatap Masa Depan,Adhyaksa Dault,Citra Aji Parama,602-8227-39-1,1,Rak T
,Masyarakat: Sendi Dasar Kehidupan Berbangsa,Via Dwi Laning  Endar Wismulyani,PT JePe Press Media Utama,602-8567-03-9,1,Rak T
,Mengenal Ekspor dan Impor,Agung Faryanto,Cempaka Putih,979-662-288-7,1,Rak T
,Menjahit Sendiri Seragam Sekolah,S. Purnamawati,Insan Cendekia,979-9408-77-6,1,Rak T
,Musyawarah Untuk Mufakat,Yudi Suparyanto,Diknas,979-662-381-5,2,Rak T
,Ngoko Krama Inggil Bahasa Indonesia,Endang Dwi Lestari,Intan Pariwara,979-28-0731-8,1,Rak T
,Pancasila dan Eksistensi NKRI,Wahjudi Djaja,PT JePe Press Media Utama,979-1490-96-2,1,Rak T
,Pancasila di antara Ideologi Besar Dunia,Wahjudi Djaja,Cempaka Putih,979-662-378-5,1,Rak T
,Pandangan Para Ulama Tentang Anak Saleh,"H. Cucu Syamsuddin M, Ag",PT Panca Anugerah Sakti,,1,Rak T
,Pariwisata Bahari Nusantara,Adhyaksa Dault,Citra Aji Parama,602-8227-36-0,1,Rak T
,Pemerintah Indonesia Dalam Tiga Konstitusi,"Prof.Drs.C.S.T. Kansil, SH  Christine S.T. Kansil, SH,MH",PT Perca,978-979-1491-76-1,1,Rak T
,Pengetahuan Dasar Seni Teater,O. Lesmana,PT MAPAN,978-602-8262-02-6,1,Rak T
,Peran Masyarakat Dalam Otonomi Daerah ,Moh. Rofii Adji Sayekti,Cempaka Putih,979-662-384-6,1,Rak T
,"Peta, Denah dan Ekosistem",Pam Robson,PT Gading Inti Prima,0-7496-4216-5,1,Rak T
,Pola Gerak Dalam Senam 1,Drs. Hendra Agusta,CV Ipa Abong,978-979-3077-66-6,1,Rak T
,Pola Gerak Dalam Senam 2,Drs. Hendra Agusta,CV Ipa Abong,978-979-3077-67-3,1,Rak T
,Pola Hidup Sehat Dalam Keluarga,Iswanto,Sunda Kelapa Pustaka,979-28-0231-3,1,Rak T
,Public Speaking,Helena Olii,PT Indeks,979-683-826-5,1,Rak T
,Rahasia Penampakan Bumi dan Langit,Endang Purwanti,Intan Pariwara,979-28-0539-0,1,Rak T
,Saya Bangga Jadi Anak Indonesia,Shalehuddin & Saefullah,Diknas,978-602-8823-16-6,1,Rak T
,Sejarah Kabinet-kabinet di Indonesia 7,Fidelara,Diknas,978-602-8257-55-8,2,Rak T
,Sekitar Kita ; Lensa dan Cahaya,Richard Platt,Grafindo,978-979-758-484-9,1,Rak T
,Semantik 2 Pemahaman Ilmu Makna,Prof.Dr.Hj.T. Fatimah Djajasudarma,Aditama,978-602-8650-10-6,2,Rak T
,Serba Serbi Energi,Dian Malini Oktovina,Nobel,978-602-8123-37-2,1,Rak T
,Sikap dan Moral Penentu Kesuksesan,Dra. Hj. Srimulyati,PT Sindur Press,978-979-1493-39-0,1,Rak T
,Sopan Santun Berlalu Lintas,Alnurrizki Muthfisari,PT Maraga Borneo Tarigas,979-16367-2-9,1,Rak T
,Sumber Daya Kelautan,Adhyaksa Dault,Citra Aji Parama,602-8227-37-7,2,Rak T
,Tafsir 5 Juz 'amma For Kids 'Abasa-An-Naba',Muhammad Muslih,Tiga Serangkai,978-979-018-986-7,1,Rak T
,Terampil Berbahasa Arab,"Zuhri M. Toha, S.Th.I",Insan Madani,978-979-1409-20-9,1,Rak T
,Terampil Menulis Surat,Fajar M.N.,PT Puri Delco,978-602-8713-28-3,1,Rak T
,Transpormasi di Indonesia Dari Masa ke Masa,Endar Wismulyani,Cempaka Putih,979-662-320-4,2,Rak T
,Uang ,Achmad Buchory,CV Putra Nugraha,978-602-8092-85-2,1,Rak T
,Waspadai Kekerasan di Sekitar Kita,"Tammi Prastowo, S.Sos.",Diknas,979-16367-1-0,1,Rak T
,We All Speak English,"Erna Fitrini, Ratih Sumiratingratri",Cahaya Pustaka Raga,978-602-1557-9-3,1,Rak T
,Air Meluap Timbullah Bencana,"Sri Mintarjo, S.Si.",Pakar Raya,979-534-424-7,1,Rak U
,Akhlak Mulia Hidup Sehat,"Prof. Dr. Achmad Mubarok, M.A.  Asy'ari, S.Pd., M.Pd.",Wahana Aksara Prima,978-602-8147-01-9,1,Rak U
,Aksesori Dari Barang Bekas,Bagas Shinugi,PT Mediantara Semesta,978-979-1276-73-3,1,Rak U
,Asyik Bereksperimen 2,Retna Masita,Sic,979-9926-54-8,1,Rak U
,Asyiknya Bereksperimen 1,Retna Masita,Sic,979-9926-53-X,1,Rak U
,Asyiknya Mempelajari Bangun Datar Segitiga,Nur Aksin,Intan Pariwara,979-28-0531-4,1,Rak U
,"Atom, Ion dan Molekul Beserta Aplikasinya",Suntari,Intan Pariwara,979-28-0401-0,2,Rak U
,"Awas Bahaya Napza Narkoba, Psikotropika dan Zat Adiktif",Barmin BA,CV Swakarya,979-3763-11-6,2,Rak U
,Ayo Hidup Sehat,Ichsania Alya N.,PT Sarana Panca Karya Nusa,978-979-678-341-0,1,Rak U
,Ayo Mengenal Penyakit Menular Di Sekitar Kita,Meilany,PT Mediantara Semesta,978-979-1844-50-5,1,Rak U
,Bagaimana Hewan dan Tumbuhan Mempertahankan Diri?,Wigati Hadi Omegawati,Intan Pariwara,979-28-0540-6,2,Rak U
,Bahasa Indonesia Untuk perpusdwsteam4 Kelas VII,"Nurhad, Dawud dan Yuni Pratiwi",Erlangga,978-979-015-115-4,1,Rak U
